     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    108800,       149,         0,   0.040,pymatching,cd0caecb5a6edf6d9c771867e77849c840e1e24c1ea2068482a7d9429feb5a98,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
    166400,       219,         0,   0.059,pymatching,cd0caecb5a6edf6d9c771867e77849c840e1e24c1ea2068482a7d9429feb5a98,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
    252800,       360,         0,   0.092,pymatching,cd0caecb5a6edf6d9c771867e77849c840e1e24c1ea2068482a7d9429feb5a98,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
      3000,         5,         0,   0.002,pymatching,bfecf557c5960fa10f2642c45dad15386d0b9e4bc83356d1b59849d50987afff,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
      9000,        16,         0,   0.004,pymatching,bfecf557c5960fa10f2642c45dad15386d0b9e4bc83356d1b59849d50987afff,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
     27000,        44,         0,   0.013,pymatching,bfecf557c5960fa10f2642c45dad15386d0b9e4bc83356d1b59849d50987afff,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
     81000,       131,         0,   0.033,pymatching,bfecf557c5960fa10f2642c45dad15386d0b9e4bc83356d1b59849d50987afff,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    387200,       559,         0,   0.146,pymatching,cd0caecb5a6edf6d9c771867e77849c840e1e24c1ea2068482a7d9429feb5a98,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
    286400,       396,         0,   0.109,pymatching,cd0caecb5a6edf6d9c771867e77849c840e1e24c1ea2068482a7d9429feb5a98,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
    121500,       177,         0,   0.056,pymatching,bfecf557c5960fa10f2642c45dad15386d0b9e4bc83356d1b59849d50987afff,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    243000,       410,         0,   0.104,pymatching,bfecf557c5960fa10f2642c45dad15386d0b9e4bc83356d1b59849d50987afff,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    243000,       451,         0,   0.108,pymatching,bfecf557c5960fa10f2642c45dad15386d0b9e4bc83356d1b59849d50987afff,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    604800,       859,         0,   0.237,pymatching,cd0caecb5a6edf6d9c771867e77849c840e1e24c1ea2068482a7d9429feb5a98,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         1,         0,   0.001,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         0,         0,   0.001,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         3,         0,   0.002,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
      1000,         2,         0,   0.001,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
      2200,         6,         0,   0.002,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
      4200,        10,         0,   0.002,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
      8600,        24,         0,   0.005,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     17000,        31,         0,   0.008,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     34200,        65,         0,   0.015,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     68200,       112,         0,   0.030,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    136600,       264,         0,   0.058,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    486000,       869,         0,   0.196,pymatching,bfecf557c5960fa10f2642c45dad15386d0b9e4bc83356d1b59849d50987afff,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    273000,       520,         0,   0.113,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    785000,      1348,         0,   0.309,pymatching,bfecf557c5960fa10f2642c45dad15386d0b9e4bc83356d1b59849d50987afff,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         1,         0,   0.001,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,         4,         0,   0.002,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    546200,      1053,         0,   0.218,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    361500,       669,         0,   0.144,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        11,         0,   0.003,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        17,         0,   0.003,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
      2700,         7,         0,   0.002,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,        38,         0,   0.007,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     27000,        62,         0,   0.012,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     32400,        64,         0,   0.015,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     64800,       156,         0,   0.026,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    546200,      1052,         0,   0.216,pymatching,e4df9e67278c6216edab1b329e8f480441abf627f095ab3017d24ba76b9e9095,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    118800,       256,         0,   0.048,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    183600,       436,         0,   0.072,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    167400,       329,         0,   0.066,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         0,         0,   0.001,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         1,         0,   0.001,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         0,         0,   0.001,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,         5,         0,   0.002,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        12,         0,   0.003,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,        42,         0,   0.008,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
    313200,       688,         0,   0.122,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       113,         0,   0.022,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       135,         0,   0.021,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,       364,         0,   0.063,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
    243000,       547,         0,   0.102,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
    550800,      1244,         0,   0.222,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         0,         0,   0.001,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         0,         0,   0.001,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         3,         0,   0.001,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    509600,      1150,         0,   0.208,pymatching,ea3634df2a57e9fb239162f8ca91e7f94dd4e8882597a682f3d251e4dc5d2ffd,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,         6,         0,   0.001,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,         4,         0,   0.002,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        15,         0,   0.004,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
      9000,        25,         0,   0.004,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
     19800,        63,         0,   0.009,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
     37800,        87,         0,   0.016,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
     77400,       220,         0,   0.033,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    153000,       408,         0,   0.065,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    534600,      1303,         0,   0.217,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
    307800,       770,         0,   0.130,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    158600,       459,         0,   0.065,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         0,         0,   0.001,pymatching,0b7f7c2a1c5296a966c20a9e4dc4e3e41c9f2bb963acb6a226c45f14c01eeb11,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         0,         0,   0.001,pymatching,0b7f7c2a1c5296a966c20a9e4dc4e3e41c9f2bb963acb6a226c45f14c01eeb11,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         1,         0,   0.001,pymatching,0b7f7c2a1c5296a966c20a9e4dc4e3e41c9f2bb963acb6a226c45f14c01eeb11,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,         5,         0,   0.002,pymatching,0b7f7c2a1c5296a966c20a9e4dc4e3e41c9f2bb963acb6a226c45f14c01eeb11,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        17,         0,   0.004,pymatching,0b7f7c2a1c5296a966c20a9e4dc4e3e41c9f2bb963acb6a226c45f14c01eeb11,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,        51,         0,   0.008,pymatching,0b7f7c2a1c5296a966c20a9e4dc4e3e41c9f2bb963acb6a226c45f14c01eeb11,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       145,         0,   0.024,pymatching,0b7f7c2a1c5296a966c20a9e4dc4e3e41c9f2bb963acb6a226c45f14c01eeb11,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
    613800,      1703,         0,   0.269,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,       384,         0,   0.068,pymatching,0b7f7c2a1c5296a966c20a9e4dc4e3e41c9f2bb963acb6a226c45f14c01eeb11,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
    955100,      2317,         0,   0.393,pymatching,2b67288ab8b53e51d77ce90bfe8495ab9da55b8482c0f9a13e1cc61c8d85ac18,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
    612900,      1651,         0,   0.263,pymatching,79c0067a5184ad47b90ef7eaa2f8e8e7c74d5a0665e32a05f973084baa099f45,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,       421,         0,   0.067,pymatching,0b7f7c2a1c5296a966c20a9e4dc4e3e41c9f2bb963acb6a226c45f14c01eeb11,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
     72900,       237,         0,   0.032,pymatching,0b7f7c2a1c5296a966c20a9e4dc4e3e41c9f2bb963acb6a226c45f14c01eeb11,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         0,         0,   0.001,pymatching,7593366be2cb3cf37bc2b39d83210e50540638d5f3ffee5543567a4d061842d3,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         3,         0,   0.001,pymatching,7593366be2cb3cf37bc2b39d83210e50540638d5f3ffee5543567a4d061842d3,"{""d_final"":5,""d_init"":3,""encoder"":""mine"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
